task_name,model,method,source_file,split,index,qa_id,qa_type,primary_slots,support_fact_count,local_entanglement,metric,value
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,35,mt10_a09_q29,single_fact,['writing_style'],1,1.0,exact_memorization,0.5555555820465088
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,36,mt10_a10_q10,single_fact,['core_themes'],1,1.0,exact_memorization,0.9302325248718262
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,37,mt10_a10_q14,relation,['representative_work'],1,1.0,exact_memorization,0.7692307829856873
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,38,mt10_a10_q16,composite,['genre_and_core_themes'],1,1.0,exact_memorization,0.5333333611488342
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,39,mt10_a10_q30,single_fact,['writing_style'],1,1.0,exact_memorization,0.785714328289032
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,0,mt10_a01_q10,single_fact,['core_themes'],1,1.0,extraction_strength,0.09999999999999998
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,1,mt10_a01_q14,relation,['representative_work'],1,1.0,extraction_strength,0.0714285714285714
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,2,mt10_a01_q16,composite,['genre_and_core_themes'],1,1.0,extraction_strength,0.050000000000000044
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,3,mt10_a01_q30,single_fact,['writing_style'],1,1.0,extraction_strength,0.040000000000000036
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,4,mt10_a02_q10,single_fact,['core_themes'],1,1.0,extraction_strength,0.20588235294117652
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,5,mt10_a02_q14,relation,['representative_work'],1,1.0,extraction_strength,0.050000000000000044
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,6,mt10_a02_q16,composite,['genre_and_core_themes'],1,1.0,extraction_strength,0.6363636363636364
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,7,mt10_a02_q29,single_fact,['writing_style'],1,1.0,extraction_strength,0.0714285714285714
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,8,mt10_a03_q10,single_fact,['core_themes'],1,1.0,extraction_strength,1.0
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,9,mt10_a03_q14,relation,['representative_work'],1,1.0,extraction_strength,0.19999999999999996
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,10,mt10_a03_q16,composite,['genre_and_core_themes'],1,1.0,extraction_strength,0.045454545454545414
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,11,mt10_a03_q30,single_fact,['writing_style'],1,1.0,extraction_strength,0.03703703703703709
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,12,mt10_a04_q10,single_fact,['core_themes'],1,1.0,extraction_strength,0.023255813953488413
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,13,mt10_a04_q14,relation,['representative_work'],1,1.0,extraction_strength,0.045454545454545414
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,14,mt10_a04_q16,composite,['genre_and_core_themes'],1,1.0,extraction_strength,0.07692307692307687
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,15,mt10_a04_q30,single_fact,['writing_style'],1,1.0,extraction_strength,0.07692307692307687
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,16,mt10_a05_q10,single_fact,['core_themes'],1,1.0,extraction_strength,0.11111111111111116
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,17,mt10_a05_q14,relation,['representative_work'],1,1.0,extraction_strength,0.06666666666666665
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,18,mt10_a05_q16,composite,['genre_and_core_themes'],1,1.0,extraction_strength,0.050000000000000044
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,19,mt10_a05_q30,single_fact,['writing_style'],1,1.0,extraction_strength,0.040000000000000036
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,20,mt10_a06_q10,single_fact,['core_themes'],1,1.0,extraction_strength,0.027027027027026973
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,21,mt10_a06_q14,relation,['representative_work'],1,1.0,extraction_strength,0.08333333333333337
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,22,mt10_a06_q16,composite,['genre_and_core_themes'],1,1.0,extraction_strength,0.0714285714285714
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,23,mt10_a06_q29,single_fact,['writing_style'],1,1.0,extraction_strength,0.07692307692307687
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,24,mt10_a07_q10,single_fact,['core_themes'],1,1.0,extraction_strength,0.1428571428571429
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,25,mt10_a07_q14,relation,['representative_work'],1,1.0,extraction_strength,0.6666666666666667
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,26,mt10_a07_q16,composite,['genre_and_core_themes'],1,1.0,extraction_strength,0.052631578947368474
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,27,mt10_a07_q30,single_fact,['writing_style'],1,1.0,extraction_strength,0.04166666666666663
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,28,mt10_a08_q10,single_fact,['core_themes'],1,1.0,extraction_strength,0.027027027027026973
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,29,mt10_a08_q14,relation,['representative_work'],1,1.0,extraction_strength,0.0714285714285714
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,30,mt10_a08_q16,composite,['genre_and_core_themes'],1,1.0,extraction_strength,0.07692307692307687
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,31,mt10_a08_q30,single_fact,['writing_style'],1,1.0,extraction_strength,0.09090909090909094
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,32,mt10_a09_q10,single_fact,['core_themes'],1,1.0,extraction_strength,1.0
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,33,mt10_a09_q14,relation,['representative_work'],1,1.0,extraction_strength,0.3529411764705882
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,34,mt10_a09_q16,composite,['genre_and_core_themes'],1,1.0,extraction_strength,0.04347826086956519
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,35,mt10_a09_q29,single_fact,['writing_style'],1,1.0,extraction_strength,0.03703703703703709
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,36,mt10_a10_q10,single_fact,['core_themes'],1,1.0,extraction_strength,0.023255813953488413
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,37,mt10_a10_q14,relation,['representative_work'],1,1.0,extraction_strength,0.3076923076923077
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,38,mt10_a10_q16,composite,['genre_and_core_themes'],1,1.0,extraction_strength,0.06666666666666665
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,39,mt10_a10_q30,single_fact,['writing_style'],1,1.0,extraction_strength,0.0714285714285714
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,0,mt10_a01_q10,single_fact,['core_themes'],1,1.0,forget_truth_ratio,4.91515505937993
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,1,mt10_a01_q14,relation,['representative_work'],1,1.0,forget_truth_ratio,1.4412588027904933
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,2,mt10_a01_q16,composite,['genre_and_core_themes'],1,1.0,forget_truth_ratio,1.1137206057684605
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,3,mt10_a01_q30,single_fact,['writing_style'],1,1.0,forget_truth_ratio,0.5803782391743809
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,4,mt10_a02_q10,single_fact,['core_themes'],1,1.0,forget_truth_ratio,0.6455921886819437
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,5,mt10_a02_q14,relation,['representative_work'],1,1.0,forget_truth_ratio,1.1480268823843673
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,6,mt10_a02_q16,composite,['genre_and_core_themes'],1,1.0,forget_truth_ratio,0.6303167346918909
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,7,mt10_a02_q29,single_fact,['writing_style'],1,1.0,forget_truth_ratio,2.5311131830111036
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,8,mt10_a03_q10,single_fact,['core_themes'],1,1.0,forget_truth_ratio,1.6084122326604298
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,9,mt10_a03_q14,relation,['representative_work'],1,1.0,forget_truth_ratio,0.4562183342770546
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,10,mt10_a03_q16,composite,['genre_and_core_themes'],1,1.0,forget_truth_ratio,1.0280658319651534
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,11,mt10_a03_q30,single_fact,['writing_style'],1,1.0,forget_truth_ratio,0.6877708747108778
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,12,mt10_a04_q10,single_fact,['core_themes'],1,1.0,forget_truth_ratio,0.49947968282388494
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,13,mt10_a04_q14,relation,['representative_work'],1,1.0,forget_truth_ratio,0.6101546954477843
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,14,mt10_a04_q16,composite,['genre_and_core_themes'],1,1.0,forget_truth_ratio,0.43336933262523586
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,15,mt10_a04_q30,single_fact,['writing_style'],1,1.0,forget_truth_ratio,0.4688055658437615
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,16,mt10_a05_q10,single_fact,['core_themes'],1,1.0,forget_truth_ratio,1.4083323466943138
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,17,mt10_a05_q14,relation,['representative_work'],1,1.0,forget_truth_ratio,1.886066099773057
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,18,mt10_a05_q16,composite,['genre_and_core_themes'],1,1.0,forget_truth_ratio,0.8648967192618003
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,19,mt10_a05_q30,single_fact,['writing_style'],1,1.0,forget_truth_ratio,0.5121590415329366
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,20,mt10_a06_q10,single_fact,['core_themes'],1,1.0,forget_truth_ratio,0.8371333299592512
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,21,mt10_a06_q14,relation,['representative_work'],1,1.0,forget_truth_ratio,0.770355179790098
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,22,mt10_a06_q16,composite,['genre_and_core_themes'],1,1.0,forget_truth_ratio,0.4114583588212604
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,23,mt10_a06_q29,single_fact,['writing_style'],1,1.0,forget_truth_ratio,1.0773569901238107
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,24,mt10_a07_q10,single_fact,['core_themes'],1,1.0,forget_truth_ratio,0.9397923256013999
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,25,mt10_a07_q14,relation,['representative_work'],1,1.0,forget_truth_ratio,0.6288176820895041
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,26,mt10_a07_q16,composite,['genre_and_core_themes'],1,1.0,forget_truth_ratio,0.678307531331865
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,27,mt10_a07_q30,single_fact,['writing_style'],1,1.0,forget_truth_ratio,0.7879196079674817
mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10,Llama-3.2-1B-Instruct,CEU,/home/zkzhang/unlearning/open-unlearning/saves/unlearn/mytofu_Llama-3.2-1B-Instruct_CEU_from_full_e10/evals_final/MYTOFU_EVAL.json,forget,28,mt10_a08_q10,single_fact,['core_themes'],1,1.0,forget_truth_ratio,0.6505973440724364
